id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
1971718,2021-03-18,Köhnə tikili,8 / 9,85 m²,3,var,95 000AZN,vasitəçi (agent),"Razində Sürücülük məktəbinin yanı leninqrad 9 mərtəbəli binanın 8-ci mərtəbəsi ümumi sahəsi  85 kv-m olan 3 otaqlı mənzil satılır.Bina tək blokludu və 4 balkonu var.Sənəd Çıxarış (KUPÇADIR).İstilik sistemi mərkəzidir.Qaz,su,işıq daimidir.Daha ətraflı məlumat üçün aşağıdakı nömrə ilə əlaqə saxlamağınız xahiş olunur.Mənzil,Bağ evi,Həyət evi,Torpaq,Obyekt və.s
Almaq və ya satmaq eləcədə icarəsi ilə bağlı şirkətimizin imkanlarından yararlana bilərsiz.",6,"Sabunçu r.
"," Bakıxanov q.
",,,,,,
1971726,2021-03-18,Yeni tikili,11 / 16,139 m²,4,var,210 000AZN,vasitəçi (agent),"tecili olarag !!!Nizami rayonu Lotos ticaret merkezin arxasinda yerleshen 16 mertebeli binanin 11 ci mertebesinde yerleshen 4 otagli 139 kv.m menzil satilir.2 sanuzel var..,Kupcalidi..start giymet 210000",25,"Neftçilər m.
"," Nizami r.
",,,,,,
1906387,2021-03-18,Yeni tikili,5 / 7,95 m²,2,var,220 000AZN,vasitəçi (agent),Ag Sheherde 7 mertebeli binanin 5-ci mertebesinde 2 otaqli skvaznoy tam temirli menzil satilir. Umumi sahesi 95 kv.m. Eshyalari ile birge satilir. Qaz verilib.,8,"Xətai r.
",,,,,,,
1971723,2021-03-18,Yeni tikili,5 / 17,59 m²,2,var,115 000AZN,vasitəçi (agent),"TƏCİLİ!!!
Premium class
Qazlı mənzil.
Nərimanov rayonu, H.Əliyev Mərkəzinin yaxınlığında
17 mərtəbəli yeni tikili binanın 5-ci mərtəbəsi
2 otaqlı mənzil (1 otaqdan 2 otağa düzəlmə) satılır.
Mənzilin ümumi sahəsi 59 kv.m-dir
Mənzil tam təmirlidir.
Mənzilin eyvanı, kombi sistemi və s var.
Binanın yeraltı dayanacağı, parkinqi, geniş heyeti ve s var.

ОЧЕНЬ СРОЧНО!!!
Премиум класс!!!
Новостройка с газом и купчей.
Наримановский район, по близости центра Г.Алиева
Продаётся 2-х комнатная (одна комнатная переделанная в 2-х) квартира
17-и этажный новостройка 5-й этаж.
Площадь дома 59 кв.м,
Квартира с ремонтом.
В жоме имеется комби система, балкон.
В здание есть скоростные лифты, паркинг, охраняемая территория.",27,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,,
1906807,2021-03-18,Köhnə tikili,3 / 5,110 m²,3,var,175 000AZN,vasitəçi (agent),"ƏLA TƏKLİF !!!
ANALOQU OLMAYAN BİNA !!!

Şəhərin Mərkəzi və Prestijli yerlərindən olan Xətai metrosuna yaxın mənzil satılır !

Mənzilin çox UĞURLU layihəsi var. Otaqları olduqca GENİŞ, İŞIQLI və GÜN DÖYƏN mənzildir. 

Mənzil 2 otaqlıdır sahəsi 110 kv. Mənzili UĞURLA 3 otağa və 4 otağa düzəltmək OLUR və hər otağın ayrıca qapı və pəncərəsi olur !!!  Mənzil 3 otağa düzələrkən QONAQ OTAĞI   32 kv qalır və tək qonaq otağının özü belə yelçəkəndir ( yəni hər iki tərəfə pəncərəsi var )

Daş binadır.
Orta blok .
Yelçəkən (skvoznoy ) 
Mərkəzi istilik sistemi
Blokda cəmi 2 qonşu 
Sanitar qovşaq sayı 2 

Binanın çox GENİŞ həyəti var. Katelni binanın yanında yerləşir . 

Yaxınlıqda Heydər Əliyev Litseyi, Kaspi litseyi , Sevgi Parkı, Bravo,Bazarstore,Araz supermarketləri, 55-56 saylı məktəblər, Dəniz Kənarı Bulvara ayaqla 10 dəqiqəlik məsafədir.

Bina 2001 - ci ildə inşa edilmişdir. İpotekaya YARARLIDIR !!!

Firmanın xidmət haqqı mənzilin ümumi qiymətinin 1% - ni  təşkil edir !!!",235,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,
1971720,2021-03-18,Yeni tikili,7 / 21,140 m²,3,yoxdur,175 000AZN,vasitəçi (agent),"Şəhərin mərkəzində, Moskva prospekti 8 ünvanında yerləşən Main MTK sizə yeni təmirdən çıxmış, klassik üslubda dizayn olunmuş lüks mənzillər təklif edir. Kompleksin 13-cü binasında, 7-ci mərtəbədə 3 otaqlı, 2 s.q.,1 qarderob ümumi sahəsi 140 kv/m, tavan hündürlüyü 2.90 m olan mənzil satılır. Mənzilin əsas üstünlükləri:
- Xüsusi möhkəmliyə və davamlılığa malik təbii bambu parketlər;
- Almaniya istehsalı olan yüksək keyfiyyətli divar kağızları;
- Türkiyə istehsalı olan pərdələr;
- Olduqca geniş və işıqlı otaqlar;
- Mətbəx mebeli;
- Bina infrastruktur baxımından çox əlverişli ərazidə yerləşir;
- Binada 3 lift və 2 yeraltı qaraj var;
- Bütün kompleksdə 7/24 təhlükəsizlik sistemi fəaliyyət göstərir.

REAL ALICIYA ENDİRİM OLACAQ",49,"Yasamal r.
"," Yasamal q.
",,,,,,
1971719,2021-03-18,Köhnə tikili,3 / 5,55 m²,2,var,64 000AZN,vasitəçi (agent),COX COX Tecili:Deyerinden qat qat asagi :Nesimi r Asif meherremov 20 yanvar metrosuna 3 4 deq mesafede rabite bankin duz yaninda 5in 3 cu mertebesinde radnoy ve Razdel 2 otaq orta blokda menzil satilir Binada qaz isiq su daimidir yaxinda metro mekteb baxca var xais olunur real alicilar elaqe saxlasinlar ev temirsizdir qiymet sondu BU QIYMETE BU ERAZIDE RADNOY IKI OTAG ORTA BLOKTA RAZDEL OTA YOXDU ELA TEKLIFDI xidmet haqqi 1% teskil edir,9,"Memar Əcəmi m.
"," 20 Yanvar m.
"," Nəsimi r.
"," 1-ci mikrorayon q.
",,,,
1971715,2021-03-18,Yeni tikili,5 / 7,128 m²,3,var,243 000AZN,vasitəçi (agent),"AĞ ŞƏHƏR-WHITE CITY!!!
KLASSİK DİZAYN İLƏ YAŞAYIŞLI FRANSIZ EVLƏRİ.
QAZ VƏ KUPÇA İLƏ TƏCHİZ OLUNMUŞ EVLƏR
Mərkəzi Bulvar küçəsində
3 otaqlı mənzil
Təmirsiz- pod mayak mənzil
7 mərtəbəli bininanın 5-ci mərtəbəsi
Ümumi sahə 128 kv.m
Əla planirovka, mərmər blok, avtodayanacaq
Geniş mühafizə olunan həyət.

БЕЛЫЙ ГОРОД-WHITE CITY!!!
ФРАНЦУЗСКИЕ ДОМА С КЛАССИЧЕСКИМ ДИЗАЙНОМ! ГАЗИФИЦИРОВАННОЕ ЗДАНИЯ С КУПЧЕЙ!!!
По улице Торговая в элитной White City
Продаётся 3-х комнатная квартира под маяк
5-й этаж 7-и этажного дома.
Общая Площадь 128 кв.м ,
Отличная планировка, мраморные блоки, место для парковки, большой охраняемый двор , развитая инфраструктура
Закрытый двор. Охраняемая территория",29,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,
1971714,2021-03-18,Köhnə tikili,7 / 7,80 m²,3,var,150 000AZN,vasitəçi (agent),"ƏLA TƏKLİF !!!
Mənzil + Çardaq !!!

Şəhərin Mərkəzi və Prestijli yerlərindən olan Xətai metrosuna yaxın 3 otaqlı mənzil satılır !

Mənzilin çox UĞURLU layihəsi var. Otaqları olduqca İŞIQLI və GÜN DÖYƏN mənzildir.

Mənzilin üst qatında ÇARDAQ var. Çardaqda bu mənzilə aiddir. Çardağı evə qatmaq imkanı var və ya ayrıcada istifadə edə bilərsiz.

Daş binadır.
Orta blok .
Yelçəkən (skvoznoy )
Eyvan sayı 2 ədəd ( hər ikisi açıqdır )
Mərkəzi istilik sistemi
Blokda cəmi 2 qonşu
Sanitar qovşaq sayı 2 ədəd

Binanın çox GENİŞ həyəti var. Katelni binanın yanında yerləşir .

Yaxınlıqda Heydər Əliyev Litseyi, Kaspi litseyi , Sevgi Parkı, Bravo,Bazarstore,Araz supermarketləri, 55-56 saylı məktəblər, Dəniz Kənarı Bulvara ayaqla 10 dəqiqəlik məsafədir.

Bina 2001 - ci ildə inşa edilmişdir. İpotekaya YARARLIDIR !!!

Firmanın xidmət haqqı mənzilin ümumi qiymətinin 1% - ni təşkil edir !!!",213,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,
1971713,2021-03-18,Köhnə tikili,4 / 4,60 m²,2,var,87 000AZN,vasitəçi (agent),"Bakı şəhəri Nəsimi rayonu 28 may metrosu Azadlıq prospektində Sabina mağazasının həyəti 4 mərtəbəli Alman Layihəli daş binanın 4-cü mərtəbəsində 2 otaqli 60 kvadratmert  sahəsi olan yaxşı  təmirli mənzil satılır.Sənədlər qaydasındadır,kupça var.Su,işığ,qaz daimidir.",34,"Dostluq kinoteatrı 
"," Koala parkı 
"," Azərbaycan Dillər Universiteti 
"," Bakı Slavyan Universiteti 
"," Nəsimi r.
",,,
