id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1967656,2021-03-16,Yeni tikili,7 / 21,140 m²,3,var,175 000AZN,mülkiyyətçi,MAİN-mtk. 24 saat muhafize olunan kompleks 24 saat su anbarı 2 mertebeli yer altı qaraj 20 yanvar metrosuna mesafe 15 deqiqe ekoloji temiz zona binanın 1 mertebesinde ARAZ market var ,8,"Yasamal r.
"," Yasamal q.
",,,,,,,
1967655,2021-03-16,Yeni tikili,15 / 19,162 m²,3,var,275 000AZN,mülkiyyətçi,"СРОЧНО! продаю в новостройке ниже рыночной стоимости со всеми удобствами! Стильная светлая просторная 3х комнатная квартира! Со всей обстановкой! от и до! 👌 Мебель техника и даже посуда, ВСЁ ВКЛЮЧЕНО! Вьезжай и живи! Продаём в связи с отъездом. Летом прошлого года продали почти но отложили из-за пандемии.

маклеров не беспокоить, продаю без посредников. 

Цена: 275.000 азн( разумный торг уместен )
Площадь: 162м2
15 этаж/19
2 ванной 2 спальни 2 балкона. Есть большая кладовка в блоке. Вся утварь, включая аксессуары остается.
Прекрасное расположение, центральный парк напротив дома. Для семейных с детьми идеальный вариант. Много школ рядом в пешей доступности. 

Телефон для связи:
WhatsApp (070)2133636.  

TƏCİLİ! Bütün şəraiti ilə bazar dəyərindən aşağı yeni tikili binada mənzil satıram! Şik, işıqlı geniş 3 otaqlı mənzil! Əla şəraiti, Bütün əşyalarla 👌 Mebel, məişət texnikası və dekor- Hər şey daxil! 

Maklerlər narahat etməsin, vasitəçi olmadan satıram.

Qiymət: 275.000 azn 
Sahə: 162m2
15-ci mərtəbə / 19
2 hamam 2 yataq otagi 2 eyvan. Blokda böyük bir saxlama otağı var. Aksesuarlar daxil olmaqla bütün əşyalar qalır.

 ",57,"Nizami m.
"," Dövlət Statistika Komitəsi 
"," Yasamal r.
"," Yasamal q.
",,,,,
1967654,2021-03-16,Yeni tikili,8 / 12,61 m²,2,var,26 000AZN,vasitəçi (agent),"BU ƏMLAK, YALNIZ “Perspektiva24-Azərbaycan” DAŞINMAZ ƏMLAK OPERATORU TƏRƏFİNDƏN TƏQDİM OLUNUR.
ALICILAR ÜÇÜN 0% KOMİSSİYA.
Bakının Abşeron rayonunun H.Əliyev prospekti 15 ünvanında,yeni tikili Kristal Absheron MTK binasında yeni təmirli mənzili diqqətinizə təqdim edirik.
ÜMUMİ SAHƏSİ: 60.6 kv.m. 2 otaq. 12 mərtəbəli binanın 8-ci mərtəbəsi.
✅Yaxşı təmirli.
✅Parket döşəmə.
✅Taxta otaq qapıları.
✅PVC pəncərə.
✅Seyf giriş qapısı.
✅Birləşmiş sanitar qovşaq.
✅Su qızdırıcısı Kombi.
✅İstilik sistemi Kombi.
✅Eyvan.
✅Lift (sərnişin və yükdaşıma).
✅Hamamda kafel və metlax,mətbəxdə kafel və parket.
✅Mənzil mebel ilə birlikdə satılır.
✅24 saatlıq mühafizə.Videomüşahidə.
✅Böyük həyət.
✅Həyətdə marketlər, güləfirəngi və uşaq meydançası var.
✅Qaraj.
YERLƏŞMƏ: Ətrafda Bazarstore və Bolmart supermarketləri,Heydər Əliyev adına park,2 və 5 nömrəli orta məktəblər var.
ASAN SƏNƏDLƏŞMƏ:
✅Evin çıxarışı (Kupça) var.
✅İpoteka var. İlkin ödəniş 26.000 AZN,ayda 600 AZN. Ümumi məbləğ 88.000 AZN.
SİZƏ UYĞUN OLAN ZAMAN EVƏ BAXIŞ.
==================================================================
ОБЪЕКТ РЕАЛИЗУЕТСЯ ТОЛЬКО СО СТОРОНЫ ОПЕРАТОРА НЕДВИЖИМОСТИ «Перспектива24-Азербайджан».
0% КОМИССИЯ ДЛЯ ПОКУПАТЕЛЕЙ.
В Aбшеронском районе Баку по пр.Г.Алиев 15, в новостройке Kristal Absheron MTK представляем вашему вниманию отремонтированную квартиру.
ОБЩАЯ ПЛОЩАДЬ: 60.6 кв.м. – 2 комнаты. 8-ой этаж 12-этажного здания.
✅Хороший ремонт.
✅Паркетный пол.
✅Деревянные межкомнатные двери.
✅Пластиковые окна.
✅Сейфовая входная дверь.
✅Санузел совмещённый.
✅Нагреватель воды Комби.
✅Отопительная система Комби.
✅Балкон.
✅Лифт (пассажирский и грузовой).
✅Кафель и метлах в ванной, на кухне кафель и паркет.
✅Квартира продаётся с мебелью.
✅24 часовая охрана.Видеонаблюдение.
✅Большой двор.
✅Во дворе есть маркеты,беседка и детская площадка.
✅Гараж.
ШАГОВАЯ ДОСТУПНОСТЬ: Вблизи имеются Bazarstore и Bolmart супермаркеты,парк им.Гейдара Алиева,средние школы № 2 и № 5.
ЛЕГКО КУПИТЬ:
✅Имеется купчая.
✅Ипотека есть. Первый взнос 26.000 AZN,ежемесячно 600 AZN.Общая сумма 88.000 AZN.
ПОКАЗ В УДОБНОЕ ДЛЯ ВАС ВРЕМЯ.",9,"Abşeron r.
",,,,,,,,
1967653,2021-03-16,Köhnə tikili,4 / 9,48 m²,2,var,76 000AZN,vasitəçi (agent),"Əhmədli metrosundan 5 -6 deq uzadlıqda yerləşən 9 mərtəbəli binanın 4 cü mərtəbəsində olan mənzil satılır.Mənzildə qaz,su,işıq,daimidir.",33,"Xətai r.
"," Əhmədli q.
",,,,,,,
1967648,2021-03-16,Köhnə tikili,7 / 9,82 m²,3,var,117 000AZN,vasitəçi (agent),"Əhmədli Ukrayna dairəsi yaxınlığında Rahib Məmmədov küçəsi	9 mərtəbəli Leninqrad layihəli binanın 7 –ci mərtəbəsində 3 otqalı əla təmirli mənzil satılır.Mənzil orta blokda yerləşir.Skvaznoy –yelçəkəndir.Şəhərə və dənizə füsünkar panoraması var. Su,işıq,qaz daimidir.Mənzil mərkəzi istilik sistemi ilə qızdırılır.Bina infrastruktur cəhətdən əlverişli ərazidə yerləşir .Əhmədli və Həzi Aslanov metrolarına piyada 7-10 dəqiqəlik məsafə var. Binanın abadlaşdırılmış və geniş həyəti var.Sənəd kupça-çıxarış",9,"Ukrayna dairəsi 
"," Həzi Aslanov m.
"," Xətai r.
",,,,,,
1967651,2021-03-16,Yeni tikili,9 / 21,113.5 m²,3,var,260 000AZN,mülkiyyətçi,"Musabəyov parkının qarşısında,şəhərin prestijli yaşayiş kompleksi,RİCH MTK ya məxsus yaşayış binasında A blokunda,zövglə dizayn olunmuş,mənzil satılır.Mənzilin təmirinə bahalı materiallar istifadə olunub,kafel metlak İspaniya,dekorativ boya,pol parket palid.Binada 3 mertebe yeraltı qaraj,hər blokda 3 sürətli lift,24 saat muhavizə mövcuddur,kupca verilib.Mənzilin sahibi özuməm xahiş olunur vasitəcilər narahat eləməsin.",935,"Yasamal bazarı 
"," Yasamal r.
"," Yasamal q.
",,,,,,
1967647,2021-03-16,Köhnə tikili,4 / 9,60 m²,2,var,66 000AZN,mülkiyyətçi,Lelinqrad proyekt.2 otaq.orta blok.9/4.orta blok.Afrodita sadliq evine yaxin.oz evimdi.vasiteci deyilem.,20,"Xətai r.
"," Köhnə Günəşli q.
",,,,,,,
1967646,2021-03-16,Yeni tikili,10 / 14,29 m²,1,yoxdur,20 000AZN,mülkiyyətçi,"Super təmirli, ponaramalı mənzil satılır. Bütün sənədləri qaydasındadır.(Kupça var). Kommunalnıları tam və fasiləsiz təmin edilir. Binanın 2 sürətli lifti var. Xırdalan dəmiryolu dayanacağı binanın yanında yerləşir.

Ayda 200 AZN olmaqla 14il 3 ay ödənişi qalıb.

Mən bank deyiləm ki, ilkin ödənişi soruşasınız. Eyni sualları verməyin.

Fikrinizi və pulunuzu dəqiqləşdirib zəng edin.",43,"Xırdalan
",,,,,,,,
1967645,2021-03-16,Köhnə tikili,2 / 9,70 m²,3,var,115 000AZN,mülkiyyətçi,Kiyev proyektli mənzil orta blok yelçəkən mənzildir düz yanında iki məktəb var 129 və 10 nömrəli metrodan 5 dəqiqə aralıqdadır sakit məhləsi var.,11,"Xalqlar Dostluğu m.
"," Nizami r.
"," 8-ci kilometr q.
",,,,,,
1965453,2021-03-16,Yeni tikili,16 / 18,155 m²,3,var,550 000AZN,vasitəçi (agent),"Şəhərin ən möhtəşəm tikililərindən biri olan İZMİR Residencdə sahəsi 155 kv olan 3 otaqlı mənzil satılır! Mənzilin tok sistemi çəkilib, asma tavan kondisionerləri quraşdırılıb, döşəməsi parketə hazır vəziyyətdədir, divarlar suvanıb və şpaklyovka olunub. Şəhərə və dənizə çox gözəl mənzərəsi var. Mənzil yelçəkəndir. ",27,"İzmir parkı 
"," Dövlət Statistika Komitəsi 
"," M.Hüseynzadə parkı 
"," Yasamal r.
",,,,,
